"seqnames"	"start"	"end"	"width"	"strand"	"site_reads"	"site_mean"	"block"
"chr18.47260528"	"chr18"	47260528	47260528	1	"*"	381	15.875	"chr18.402"
"chr18.47260529"	"chr18"	47260529	47260529	1	"*"	327	13.625	"chr18.402"
"chr18.47260535"	"chr18"	47260535	47260535	1	"*"	358	14.9166666666667	"chr18.402"
"chr18.47260536"	"chr18"	47260536	47260536	1	"*"	311	14.1363636363636	"chr18.402"
"chr18.47260556"	"chr18"	47260556	47260556	1	"*"	325	14.1304347826087	"chr18.402"
"chr18.47260557"	"chr18"	47260557	47260557	1	"*"	289	13.7619047619048	"chr18.402"
"chr18.47260559"	"chr18"	47260559	47260559	1	"*"	309	13.4347826086957	"chr18.402"
"chr18.47260560"	"chr18"	47260560	47260560	1	"*"	288	13.7142857142857	"chr18.402"
"chr18.47262447"	"chr18"	47262447	47262447	1	"*"	319	13.2916666666667	"chr18.403"
"chr18.47262448"	"chr18"	47262448	47262448	1	"*"	209	10.45	"chr18.403"
"chr18.47262454"	"chr18"	47262454	47262454	1	"*"	343	14.2916666666667	"chr18.403"
"chr18.47262455"	"chr18"	47262455	47262455	1	"*"	217	10.85	"chr18.403"
"chr18.47262464"	"chr18"	47262464	47262464	1	"*"	382	15.28	"chr18.403"
"chr18.47262465"	"chr18"	47262465	47262465	1	"*"	233	11.0952380952381	"chr18.403"
"chr18.47262475"	"chr18"	47262475	47262475	1	"*"	422	16.2307692307692	"chr18.403"
"chr18.47262476"	"chr18"	47262476	47262476	1	"*"	263	11.9545454545455	"chr18.404"
"chr18.47262477"	"chr18"	47262477	47262477	1	"*"	425	16.3461538461538	"chr18.404"
"chr18.47262478"	"chr18"	47262478	47262478	1	"*"	262	12.4761904761905	"chr18.404"
"chr18.47262479"	"chr18"	47262479	47262479	1	"*"	438	16.8461538461538	"chr18.404"
"chr18.47262480"	"chr18"	47262480	47262480	1	"*"	267	12.1363636363636	"chr18.404"
"chr18.47262486"	"chr18"	47262486	47262486	1	"*"	464	17.8461538461538	"chr18.404"
"chr18.47262487"	"chr18"	47262487	47262487	1	"*"	307	12.7916666666667	"chr18.404"
"chr18.47262489"	"chr18"	47262489	47262489	1	"*"	457	17.5769230769231	"chr18.404"
"chr18.47262490"	"chr18"	47262490	47262490	1	"*"	310	12.9166666666667	"chr18.404"
"chr18.47262492"	"chr18"	47262492	47262492	1	"*"	478	18.3846153846154	"chr18.404"
"chr18.47262493"	"chr18"	47262493	47262493	1	"*"	322	12.88	"chr18.404"
"chr18.47262499"	"chr18"	47262499	47262499	1	"*"	492	19.68	"chr18.403"
"chr18.47262500"	"chr18"	47262500	47262500	1	"*"	361	13.8846153846154	"chr18.403"
"chr18.47262506"	"chr18"	47262506	47262506	1	"*"	496	19.84	"chr18.403"
"chr18.47262507"	"chr18"	47262507	47262507	1	"*"	389	15.56	"chr18.403"
"chr18.47262508"	"chr18"	47262508	47262508	1	"*"	511	20.44	"chr18.403"
"chr18.47262509"	"chr18"	47262509	47262509	1	"*"	388	15.52	"chr18.403"
"chr18.47262514"	"chr18"	47262514	47262514	1	"*"	527	21.08	"chr18.403"
"chr18.47262515"	"chr18"	47262515	47262515	1	"*"	420	16.8	"chr18.403"
"chr18.47262527"	"chr18"	47262527	47262527	1	"*"	530	20.3846153846154	"chr18.403"
"chr18.47262528"	"chr18"	47262528	47262528	1	"*"	456	17.5384615384615	"chr18.403"
"chr18.47262538"	"chr18"	47262538	47262538	1	"*"	526	20.2307692307692	"chr18.403"
"chr18.47264123"	"chr18"	47264123	47264123	1	"*"	753	30.12	"chr18.405"
"chr18.47264124"	"chr18"	47264124	47264124	1	"*"	235	10.6818181818182	"chr18.405"
"chr18.47264125"	"chr18"	47264125	47264125	1	"*"	766	30.64	"chr18.405"
"chr18.47264126"	"chr18"	47264126	47264126	1	"*"	243	11.0454545454545	"chr18.405"
"chr18.47264131"	"chr18"	47264131	47264131	1	"*"	846	33.84	"chr18.405"
"chr18.47264132"	"chr18"	47264132	47264132	1	"*"	252	11.4545454545455	"chr18.405"
"chr18.47264143"	"chr18"	47264143	47264143	1	"*"	973	37.4230769230769	"chr18.405"
"chr18.47264144"	"chr18"	47264144	47264144	1	"*"	259	12.3333333333333	"chr18.405"
"chr18.47264164"	"chr18"	47264164	47264164	1	"*"	1041	40.0384615384615	"chr18.405"
"chr18.47264165"	"chr18"	47264165	47264165	1	"*"	250	11.3636363636364	"chr18.405"
"chr18.47264192"	"chr18"	47264192	47264192	1	"*"	866	33.3076923076923	"chr18.405"
"chr18.47264193"	"chr18"	47264193	47264193	1	"*"	194	10.2105263157895	"chr18.405"
"chr18.47264201"	"chr18"	47264201	47264201	1	"*"	792	30.4615384615385	"chr18.405"
"chr18.47264216"	"chr18"	47264216	47264216	1	"*"	687	26.4230769230769	"chr18.405"
"chr18.47264220"	"chr18"	47264220	47264220	1	"*"	625	26.0416666666667	"chr18.405"
"chr18.47264242"	"chr18"	47264242	47264242	1	"*"	486	20.25	"chr18.405"
"chr18.47264250"	"chr18"	47264250	47264250	1	"*"	464	18.56	"chr18.405"
"chr18.47264257"	"chr18"	47264257	47264257	1	"*"	430	18.695652173913	"chr18.405"
"chr18.47264268"	"chr18"	47264268	47264268	1	"*"	355	15.4347826086957	"chr18.405"
"chr18.47264273"	"chr18"	47264273	47264273	1	"*"	341	14.8260869565217	"chr18.405"
"chr18.47749010"	"chr18"	47749010	47749010	1	"*"	218	8.72	"chr18.406"
"chr18.47749035"	"chr18"	47749035	47749035	1	"*"	235	11.75	"chr18.406"
"chr18.47749036"	"chr18"	47749036	47749036	1	"*"	281	11.24	"chr18.406"
"chr18.47749037"	"chr18"	47749037	47749037	1	"*"	237	11.85	"chr18.406"
"chr18.47749038"	"chr18"	47749038	47749038	1	"*"	293	11.72	"chr18.406"
"chr18.47749040"	"chr18"	47749040	47749040	1	"*"	245	12.25	"chr18.406"
"chr18.47749041"	"chr18"	47749041	47749041	1	"*"	306	11.7692307692308	"chr18.406"
"chr18.47749052"	"chr18"	47749052	47749052	1	"*"	245	11.6666666666667	"chr18.406"
"chr18.47749053"	"chr18"	47749053	47749053	1	"*"	331	13.24	"chr18.406"
"chr18.47749056"	"chr18"	47749056	47749056	1	"*"	254	12.0952380952381	"chr18.406"
"chr18.47749057"	"chr18"	47749057	47749057	1	"*"	345	13.8	"chr18.406"
"chr18.47749058"	"chr18"	47749058	47749058	1	"*"	249	12.45	"chr18.406"
"chr18.47749059"	"chr18"	47749059	47749059	1	"*"	354	14.16	"chr18.406"
"chr18.47749062"	"chr18"	47749062	47749062	1	"*"	298	11.92	"chr18.406"
"chr18.47749063"	"chr18"	47749063	47749063	1	"*"	364	14.56	"chr18.406"
"chr18.47749068"	"chr18"	47749068	47749068	1	"*"	355	14.2	"chr18.406"
"chr18.47749069"	"chr18"	47749069	47749069	1	"*"	427	16.4230769230769	"chr18.406"
"chr18.47749081"	"chr18"	47749081	47749081	1	"*"	414	16.56	"chr18.406"
"chr18.47749082"	"chr18"	47749082	47749082	1	"*"	468	18	"chr18.406"
"chr18.47749113"	"chr18"	47749113	47749113	1	"*"	646	24.8461538461538	"chr18.406"
"chr18.47749114"	"chr18"	47749114	47749114	1	"*"	590	22.6923076923077	"chr18.406"
"chr18.47749159"	"chr18"	47749159	47749159	1	"*"	836	32.1538461538462	"chr18.406"
"chr18.47749160"	"chr18"	47749160	47749160	1	"*"	561	21.5769230769231	"chr18.406"
"chr18.47749196"	"chr18"	47749196	47749196	1	"*"	895	34.4230769230769	"chr18.406"
"chr18.47749197"	"chr18"	47749197	47749197	1	"*"	426	16.3846153846154	"chr18.406"
"chr18.47749199"	"chr18"	47749199	47749199	1	"*"	878	33.7692307692308	"chr18.406"
"chr18.47749200"	"chr18"	47749200	47749200	1	"*"	414	15.9230769230769	"chr18.406"
"chr18.47749203"	"chr18"	47749203	47749203	1	"*"	893	34.3461538461538	"chr18.406"
"chr18.47749204"	"chr18"	47749204	47749204	1	"*"	390	15	"chr18.406"
"chr18.47749209"	"chr18"	47749209	47749209	1	"*"	875	33.6538461538462	"chr18.406"
"chr18.47749210"	"chr18"	47749210	47749210	1	"*"	375	14.4230769230769	"chr18.406"
"chr18.47749215"	"chr18"	47749215	47749215	1	"*"	849	32.6538461538462	"chr18.406"
"chr18.47749216"	"chr18"	47749216	47749216	1	"*"	347	13.88	"chr18.406"
"chr18.47749224"	"chr18"	47749224	47749224	1	"*"	835	32.1153846153846	"chr18.406"
"chr18.47749225"	"chr18"	47749225	47749225	1	"*"	301	12.04	"chr18.406"
"chr18.47749227"	"chr18"	47749227	47749227	1	"*"	824	31.6923076923077	"chr18.406"
"chr18.47749228"	"chr18"	47749228	47749228	1	"*"	294	11.76	"chr18.406"
"chr18.47749244"	"chr18"	47749244	47749244	1	"*"	824	31.6923076923077	"chr18.406"
"chr18.47749245"	"chr18"	47749245	47749245	1	"*"	213	10.65	"chr18.406"
"chr18.47749246"	"chr18"	47749246	47749246	1	"*"	812	31.2307692307692	"chr18.406"
"chr18.47749247"	"chr18"	47749247	47749247	1	"*"	219	10.4285714285714	"chr18.406"
"chr18.47749251"	"chr18"	47749251	47749251	1	"*"	824	31.6923076923077	"chr18.406"
"chr18.47749252"	"chr18"	47749252	47749252	1	"*"	213	10.1428571428571	"chr18.406"
"chr18.47749253"	"chr18"	47749253	47749253	1	"*"	803	30.8846153846154	"chr18.406"
"chr18.47749254"	"chr18"	47749254	47749254	1	"*"	203	9.66666666666667	"chr18.406"
"chr18.47749257"	"chr18"	47749257	47749257	1	"*"	793	30.5	"chr18.406"
"chr18.47749258"	"chr18"	47749258	47749258	1	"*"	182	9.1	"chr18.406"
"chr18.47749259"	"chr18"	47749259	47749259	1	"*"	770	29.6153846153846	"chr18.406"
"chr18.47749260"	"chr18"	47749260	47749260	1	"*"	180	9	"chr18.406"
"chr18.47749285"	"chr18"	47749285	47749285	1	"*"	588	23.52	"chr18.406"
"chr18.47749289"	"chr18"	47749289	47749289	1	"*"	614	24.56	"chr18.406"
"chr18.47749292"	"chr18"	47749292	47749292	1	"*"	605	24.2	"chr18.406"
"chr18.47749294"	"chr18"	47749294	47749294	1	"*"	599	23.96	"chr18.406"
"chr18.47749296"	"chr18"	47749296	47749296	1	"*"	602	24.08	"chr18.406"
"chr18.47749299"	"chr18"	47749299	47749299	1	"*"	557	23.2083333333333	"chr18.406"
"chr18.47749301"	"chr18"	47749301	47749301	1	"*"	551	22.9583333333333	"chr18.406"
"chr18.47749304"	"chr18"	47749304	47749304	1	"*"	546	21.84	"chr18.406"
"chr18.47749315"	"chr18"	47749315	47749315	1	"*"	457	18.28	"chr18.406"
"chr18.47749326"	"chr18"	47749326	47749326	1	"*"	353	16.8095238095238	"chr18.406"
"chr18.47749328"	"chr18"	47749328	47749328	1	"*"	348	16.5714285714286	"chr18.406"
"chr18.47749330"	"chr18"	47749330	47749330	1	"*"	352	16.7619047619048	"chr18.406"
"chr18.47749337"	"chr18"	47749337	47749337	1	"*"	320	15.2380952380952	"chr18.406"
"chr18.47749340"	"chr18"	47749340	47749340	1	"*"	291	14.55	"chr18.406"
"chr18.47749496"	"chr18"	47749496	47749496	1	"*"	328	12.6153846153846	"chr18.406"
"chr18.47749532"	"chr18"	47749532	47749532	1	"*"	399	16.625	"chr18.406"
"chr18.47749533"	"chr18"	47749533	47749533	1	"*"	215	11.3157894736842	"chr18.406"
"chr18.47749534"	"chr18"	47749534	47749534	1	"*"	413	16.52	"chr18.406"
"chr18.47749535"	"chr18"	47749535	47749535	1	"*"	214	11.2631578947368	"chr18.406"
"chr18.47749560"	"chr18"	47749560	47749560	1	"*"	345	13.8	"chr18.406"
"chr18.47931614"	"chr18"	47931614	47931614	1	"*"	161	8.47368421052632	"chr18.408"
"chr18.47931618"	"chr18"	47931618	47931618	1	"*"	157	8.26315789473684	"chr18.408"
"chr18.47931627"	"chr18"	47931627	47931627	1	"*"	185	8.80952380952381	"chr18.408"
"chr18.47931639"	"chr18"	47931639	47931639	1	"*"	220	9.56521739130435	"chr18.408"
"chr18.47931645"	"chr18"	47931645	47931645	1	"*"	223	9.29166666666667	"chr18.408"
"chr18.47931651"	"chr18"	47931651	47931651	1	"*"	221	9.20833333333333	"chr18.408"
"chr18.47931653"	"chr18"	47931653	47931653	1	"*"	222	9.25	"chr18.408"
"chr18.47931701"	"chr18"	47931701	47931701	1	"*"	227	10.3181818181818	"chr18.408"
"chr18.47931747"	"chr18"	47931747	47931747	1	"*"	390	15	"chr18.408"
"chr18.47931782"	"chr18"	47931782	47931782	1	"*"	235	11.1904761904762	"chr18.408"
"chr18.47931783"	"chr18"	47931783	47931783	1	"*"	562	22.48	"chr18.408"
"chr18.47931820"	"chr18"	47931820	47931820	1	"*"	353	14.12	"chr18.408"
"chr18.47931821"	"chr18"	47931821	47931821	1	"*"	808	31.0769230769231	"chr18.408"
"chr18.47931872"	"chr18"	47931872	47931872	1	"*"	353	14.12	"chr18.408"
"chr18.47931873"	"chr18"	47931873	47931873	1	"*"	1437	55.2692307692308	"chr18.408"
"chr18.47931875"	"chr18"	47931875	47931875	1	"*"	398	15.92	"chr18.408"
"chr18.47931876"	"chr18"	47931876	47931876	1	"*"	1508	58	"chr18.408"
"chr18.47931932"	"chr18"	47931932	47931932	1	"*"	696	26.7692307692308	"chr18.408"
"chr18.47931933"	"chr18"	47931933	47931933	1	"*"	2036	78.3076923076923	"chr18.408"
"chr18.47931974"	"chr18"	47931974	47931974	1	"*"	565	21.7307692307692	"chr18.408"
"chr18.47931975"	"chr18"	47931975	47931975	1	"*"	1690	65	"chr18.408"
"chr18.48029744"	"chr18"	48029744	48029744	1	"*"	255	12.75	"chr18.409"
"chr18.48029746"	"chr18"	48029746	48029746	1	"*"	267	14.0526315789474	"chr18.409"
"chr18.48029769"	"chr18"	48029769	48029769	1	"*"	430	18.695652173913	"chr18.409"
"chr18.48029770"	"chr18"	48029770	48029770	1	"*"	246	12.3	"chr18.409"
"chr18.48029783"	"chr18"	48029783	48029783	1	"*"	511	22.2173913043478	"chr18.409"
"chr18.48029784"	"chr18"	48029784	48029784	1	"*"	290	13.8095238095238	"chr18.409"
"chr18.48029787"	"chr18"	48029787	48029787	1	"*"	532	23.1304347826087	"chr18.409"
"chr18.48029788"	"chr18"	48029788	48029788	1	"*"	292	13.9047619047619	"chr18.409"
"chr18.48029791"	"chr18"	48029791	48029791	1	"*"	575	25	"chr18.409"
"chr18.48029792"	"chr18"	48029792	48029792	1	"*"	298	14.1904761904762	"chr18.409"
"chr18.48029801"	"chr18"	48029801	48029801	1	"*"	676	29.3913043478261	"chr18.409"
"chr18.48029802"	"chr18"	48029802	48029802	1	"*"	317	13.2083333333333	"chr18.409"
"chr18.48029820"	"chr18"	48029820	48029820	1	"*"	812	32.48	"chr18.409"
"chr18.48029821"	"chr18"	48029821	48029821	1	"*"	330	13.75	"chr18.409"
"chr18.48029832"	"chr18"	48029832	48029832	1	"*"	819	34.125	"chr18.409"
"chr18.48029833"	"chr18"	48029833	48029833	1	"*"	363	13.9615384615385	"chr18.409"
"chr18.48029841"	"chr18"	48029841	48029841	1	"*"	815	33.9583333333333	"chr18.409"
"chr18.48029842"	"chr18"	48029842	48029842	1	"*"	373	14.92	"chr18.409"
"chr18.48029867"	"chr18"	48029867	48029867	1	"*"	812	33.8333333333333	"chr18.409"
"chr18.48029868"	"chr18"	48029868	48029868	1	"*"	377	15.7083333333333	"chr18.409"
"chr18.48029885"	"chr18"	48029885	48029885	1	"*"	722	28.88	"chr18.409"
"chr18.48029886"	"chr18"	48029886	48029886	1	"*"	366	14.64	"chr18.409"
"chr18.48029940"	"chr18"	48029940	48029940	1	"*"	364	16.5454545454545	"chr18.409"
"chr18.48538592"	"chr18"	48538592	48538592	1	"*"	967	37.1923076923077	"chr18.413"
"chr18.48538594"	"chr18"	48538594	48538594	1	"*"	547	21.0384615384615	"chr18.413"
"chr18.48538595"	"chr18"	48538595	48538595	1	"*"	997	38.3461538461538	"chr18.413"
"chr18.48538621"	"chr18"	48538621	48538621	1	"*"	531	20.4230769230769	"chr18.413"
"chr18.48538622"	"chr18"	48538622	48538622	1	"*"	1143	43.9615384615385	"chr18.413"
"chr18.48538691"	"chr18"	48538691	48538691	1	"*"	424	17.6666666666667	"chr18.413"
"chr18.48538692"	"chr18"	48538692	48538692	1	"*"	1411	54.2692307692308	"chr18.413"
"chr18.48538696"	"chr18"	48538696	48538696	1	"*"	409	17.7826086956522	"chr18.413"
"chr18.48538697"	"chr18"	48538697	48538697	1	"*"	1378	53	"chr18.413"
"chr18.48538700"	"chr18"	48538700	48538700	1	"*"	412	17.9130434782609	"chr18.413"
"chr18.48538701"	"chr18"	48538701	48538701	1	"*"	1332	51.2307692307692	"chr18.413"
"chr18.48538722"	"chr18"	48538722	48538722	1	"*"	352	14.08	"chr18.413"
"chr18.48538723"	"chr18"	48538723	48538723	1	"*"	1047	40.2692307692308	"chr18.413"
"chr18.48538738"	"chr18"	48538738	48538738	1	"*"	322	13.4166666666667	"chr18.413"
"chr18.48538739"	"chr18"	48538739	48538739	1	"*"	869	33.4230769230769	"chr18.413"
"chr18.48538761"	"chr18"	48538761	48538761	1	"*"	248	11.8095238095238	"chr18.413"
"chr18.48538762"	"chr18"	48538762	48538762	1	"*"	562	21.6153846153846	"chr18.413"
"chr18.48538786"	"chr18"	48538786	48538786	1	"*"	372	14.3076923076923	"chr18.413"
"chr18.48538810"	"chr18"	48538810	48538810	1	"*"	372	14.88	"chr18.413"
"chr18.48538816"	"chr18"	48538816	48538816	1	"*"	380	15.2	"chr18.413"
"chr18.48538819"	"chr18"	48538819	48538819	1	"*"	382	15.28	"chr18.413"
"chr18.48538827"	"chr18"	48538827	48538827	1	"*"	394	17.1304347826087	"chr18.413"
"chr18.48538833"	"chr18"	48538833	48538833	1	"*"	243	12.7894736842105	"chr18.413"
"chr18.48538834"	"chr18"	48538834	48538834	1	"*"	402	16.75	"chr18.413"
"chr18.48538836"	"chr18"	48538836	48538836	1	"*"	242	12.7368421052632	"chr18.413"
"chr18.48538837"	"chr18"	48538837	48538837	1	"*"	408	17.7391304347826	"chr18.413"
"chr18.48538846"	"chr18"	48538846	48538846	1	"*"	255	12.75	"chr18.413"
"chr18.48538847"	"chr18"	48538847	48538847	1	"*"	448	19.4782608695652	"chr18.413"
"chr18.48538849"	"chr18"	48538849	48538849	1	"*"	277	13.1904761904762	"chr18.413"
"chr18.48538850"	"chr18"	48538850	48538850	1	"*"	473	19.7083333333333	"chr18.413"
"chr18.48538879"	"chr18"	48538879	48538879	1	"*"	324	14.0869565217391	"chr18.413"
"chr18.48538880"	"chr18"	48538880	48538880	1	"*"	607	24.28	"chr18.413"
"chr18.48538887"	"chr18"	48538887	48538887	1	"*"	320	15.2380952380952	"chr18.413"
"chr18.48538888"	"chr18"	48538888	48538888	1	"*"	631	25.24	"chr18.413"
"chr18.48538891"	"chr18"	48538891	48538891	1	"*"	325	15.4761904761905	"chr18.413"
"chr18.48538892"	"chr18"	48538892	48538892	1	"*"	633	25.32	"chr18.413"
"chr18.48538921"	"chr18"	48538921	48538921	1	"*"	315	15	"chr18.413"
"chr18.48538922"	"chr18"	48538922	48538922	1	"*"	593	25.7826086956522	"chr18.413"
"chr18.48538942"	"chr18"	48538942	48538942	1	"*"	272	13.6	"chr18.413"
"chr18.48538943"	"chr18"	48538943	48538943	1	"*"	599	24.9583333333333	"chr18.413"
"chr18.48538972"	"chr18"	48538972	48538972	1	"*"	510	22.1739130434783	"chr18.413"
"chr18.48538999"	"chr18"	48538999	48538999	1	"*"	442	19.2173913043478	"chr18.413"
"chr18.48539005"	"chr18"	48539005	48539005	1	"*"	341	16.2380952380952	"chr18.413"
"chr18.48539017"	"chr18"	48539017	48539017	1	"*"	413	21.7368421052632	"chr18.413"
"chr18.48761480"	"chr18"	48761480	48761480	1	"*"	175	9.21052631578947	"chr18.416"
"chr18.48761483"	"chr18"	48761483	48761483	1	"*"	192	9.6	"chr18.416"
"chr18.48761536"	"chr18"	48761536	48761536	1	"*"	308	14	"chr18.416"
"chr18.48761537"	"chr18"	48761537	48761537	1	"*"	325	13.5416666666667	"chr18.416"
"chr18.48761551"	"chr18"	48761551	48761551	1	"*"	369	15.375	"chr18.416"
"chr18.48761552"	"chr18"	48761552	48761552	1	"*"	391	15.64	"chr18.416"
"chr18.48761557"	"chr18"	48761557	48761557	1	"*"	372	15.5	"chr18.416"
"chr18.48761558"	"chr18"	48761558	48761558	1	"*"	446	17.84	"chr18.416"
"chr18.48761561"	"chr18"	48761561	48761561	1	"*"	398	16.5833333333333	"chr18.416"
"chr18.48761562"	"chr18"	48761562	48761562	1	"*"	473	18.1923076923077	"chr18.416"
"chr18.48761587"	"chr18"	48761587	48761587	1	"*"	537	23.3478260869565	"chr18.416"
"chr18.48761588"	"chr18"	48761588	48761588	1	"*"	613	23.5769230769231	"chr18.416"
"chr18.48761591"	"chr18"	48761591	48761591	1	"*"	565	24.5652173913043	"chr18.416"
"chr18.48761592"	"chr18"	48761592	48761592	1	"*"	619	23.8076923076923	"chr18.416"
"chr18.48761599"	"chr18"	48761599	48761599	1	"*"	573	24.9130434782609	"chr18.416"
"chr18.48761600"	"chr18"	48761600	48761600	1	"*"	636	24.4615384615385	"chr18.416"
"chr18.48761608"	"chr18"	48761608	48761608	1	"*"	592	28.1904761904762	"chr18.416"
"chr18.48761609"	"chr18"	48761609	48761609	1	"*"	628	24.1538461538462	"chr18.416"
"chr18.48761623"	"chr18"	48761623	48761623	1	"*"	682	28.4166666666667	"chr18.416"
"chr18.48761624"	"chr18"	48761624	48761624	1	"*"	609	24.36	"chr18.416"
"chr18.48761634"	"chr18"	48761634	48761634	1	"*"	778	32.4166666666667	"chr18.416"
"chr18.48761635"	"chr18"	48761635	48761635	1	"*"	589	22.6538461538462	"chr18.416"
"chr18.48761663"	"chr18"	48761663	48761663	1	"*"	764	29.3846153846154	"chr18.416"
"chr18.48761664"	"chr18"	48761664	48761664	1	"*"	510	20.4	"chr18.416"
"chr18.48761699"	"chr18"	48761699	48761699	1	"*"	696	26.7692307692308	"chr18.416"
"chr18.48761700"	"chr18"	48761700	48761700	1	"*"	388	18.4761904761905	"chr18.416"
"chr18.48761702"	"chr18"	48761702	48761702	1	"*"	657	25.2692307692308	"chr18.416"
"chr18.48761703"	"chr18"	48761703	48761703	1	"*"	367	17.4761904761905	"chr18.416"
"chr18.48761712"	"chr18"	48761712	48761712	1	"*"	612	24.48	"chr18.416"
"chr18.48761713"	"chr18"	48761713	48761713	1	"*"	325	16.25	"chr18.416"
"chr18.48761717"	"chr18"	48761717	48761717	1	"*"	595	23.8	"chr18.416"
"chr18.48761718"	"chr18"	48761718	48761718	1	"*"	305	15.25	"chr18.416"
"chr18.48761719"	"chr18"	48761719	48761719	1	"*"	592	23.68	"chr18.416"
"chr18.48761720"	"chr18"	48761720	48761720	1	"*"	303	15.15	"chr18.416"
"chr18.48761736"	"chr18"	48761736	48761736	1	"*"	536	21.44	"chr18.416"
"chr18.48761737"	"chr18"	48761737	48761737	1	"*"	262	13.7894736842105	"chr18.416"
"chr18.48761740"	"chr18"	48761740	48761740	1	"*"	535	21.4	"chr18.416"
"chr18.48761741"	"chr18"	48761741	48761741	1	"*"	251	12.55	"chr18.416"
"chr18.48761757"	"chr18"	48761757	48761757	1	"*"	460	18.4	"chr18.416"
"chr18.48761768"	"chr18"	48761768	48761768	1	"*"	431	17.24	"chr18.416"
"chr18.48761803"	"chr18"	48761803	48761803	1	"*"	271	12.9047619047619	"chr18.416"
"chr18.48761813"	"chr18"	48761813	48761813	1	"*"	253	12.047619047619	"chr18.416"
"chr18.48859928"	"chr18"	48859928	48859928	1	"*"	254	13.3684210526316	"chr18.419"
"chr18.48859931"	"chr18"	48859931	48859931	1	"*"	397	18.0454545454545	"chr18.419"
"chr18.48859932"	"chr18"	48859932	48859932	1	"*"	267	14.0526315789474	"chr18.419"
"chr18.48859934"	"chr18"	48859934	48859934	1	"*"	399	18.1363636363636	"chr18.419"
"chr18.48859935"	"chr18"	48859935	48859935	1	"*"	265	13.9473684210526	"chr18.419"
"chr18.48859942"	"chr18"	48859942	48859942	1	"*"	402	18.2727272727273	"chr18.419"
"chr18.48859943"	"chr18"	48859943	48859943	1	"*"	283	14.15	"chr18.419"
"chr18.48859963"	"chr18"	48859963	48859963	1	"*"	431	18.7391304347826	"chr18.419"
"chr18.48859964"	"chr18"	48859964	48859964	1	"*"	319	14.5	"chr18.419"
"chr18.48859990"	"chr18"	48859990	48859990	1	"*"	426	18.5217391304348	"chr18.420"
"chr18.48859991"	"chr18"	48859991	48859991	1	"*"	351	15.9545454545455	"chr18.420"
"chr18.48859996"	"chr18"	48859996	48859996	1	"*"	444	19.304347826087	"chr18.420"
"chr18.48859997"	"chr18"	48859997	48859997	1	"*"	352	16	"chr18.420"
"chr18.48860007"	"chr18"	48860007	48860007	1	"*"	483	19.32	"chr18.420"
"chr18.48860008"	"chr18"	48860008	48860008	1	"*"	355	16.9047619047619	"chr18.420"
"chr18.48860021"	"chr18"	48860021	48860021	1	"*"	500	20.8333333333333	"chr18.420"
"chr18.48860022"	"chr18"	48860022	48860022	1	"*"	336	16	"chr18.420"
"chr18.48860027"	"chr18"	48860027	48860027	1	"*"	485	21.0869565217391	"chr18.420"
"chr18.48860028"	"chr18"	48860028	48860028	1	"*"	337	16.047619047619	"chr18.420"
"chr18.48860044"	"chr18"	48860044	48860044	1	"*"	460	19.1666666666667	"chr18.420"
"chr18.48860045"	"chr18"	48860045	48860045	1	"*"	324	16.2	"chr18.420"
"chr18.48860047"	"chr18"	48860047	48860047	1	"*"	465	20.2173913043478	"chr18.420"
